latitude,longitude,year,month,day,DATE,ListID,list_name,N.cleanupAttempts,total_plastic,total_plasticbags,totalFishingLine,total_takeout
32.7727,-117.2531,2020,10,4,10/4/20,24,Ocean Conservancy ICC List,1,15,0,0,0
32.762,-117.2508,2020,10,4,10/4/20,24,Ocean Conservancy ICC List,1,11,0,0,0
32.7692,-117.2533,2020,10,5,10/5/20,24,Ocean Conservancy ICC List,1,10,0,0,0
32.7597,-117.2518,2020,10,7,10/7/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7618,-117.2503,2020,10,7,10/7/20,24,Ocean Conservancy ICC List,1,9,0,0,0
32.7608,-117.2519,2020,10,9,10/9/20,24,Ocean Conservancy ICC List,1,14,0,0,0
32.7612,-117.2519,2020,10,9,10/9/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7692,-117.2521,2020,10,12,10/12/20,24,Ocean Conservancy ICC List,1,29,0,0,0
32.7618,-117.2506,2020,10,12,10/12/20,24,Ocean Conservancy ICC List,1,17,0,0,0
32.772,-117.2531,2020,10,13,10/13/20,24,Ocean Conservancy ICC List,1,20,0,0,0
32.7619,-117.2505,2020,10,15,10/15/20,24,Ocean Conservancy ICC List,1,33,0,0,0
32.7692,-117.2528,2020,10,17,10/17/20,24,Ocean Conservancy ICC List,1,16,0,0,0
32.7719,-117.2528,2020,10,18,10/18/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7724,-117.2522,2020,10,18,10/18/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7731,-117.252,2020,10,18,10/18/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7724,-117.2531,2020,10,18,10/18/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.772,-117.2531,2020,10,18,10/18/20,24,Ocean Conservancy ICC List,2,13,0,0,0
32.7726,-117.2525,2020,10,18,10/18/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7605,-117.2514,2020,10,18,10/18/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7618,-117.2504,2020,10,18,10/18/20,24,Ocean Conservancy ICC List,1,11,0,0,0
32.7611,-117.2518,2020,10,19,10/19/20,24,Ocean Conservancy ICC List,1,11,0,0,0
32.7556,-117.2504,2020,10,20,10/20/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7606,-117.251,2020,10,20,10/20/20,24,Ocean Conservancy ICC List,1,15,0,0,0
32.7603,-117.2481,2020,10,20,10/20/20,24,Ocean Conservancy ICC List,1,5,0,0,0
32.7617,-117.2503,2020,10,22,10/22/20,24,Ocean Conservancy ICC List,1,16,0,0,0
32.7619,-117.2506,2020,10,22,10/22/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.758,-117.2482,2020,10,27,10/27/20,24,Ocean Conservancy ICC List,1,30,0,0,0
32.7618,-117.2503,2020,10,28,10/28/20,24,Ocean Conservancy ICC List,1,12,0,0,0
32.762,-117.2505,2020,10,28,10/28/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7571,-117.2504,2020,11,6,11/6/20,24,Ocean Conservancy ICC List,1,10,0,0,0
32.7618,-117.2507,2020,11,8,11/8/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7617,-117.2504,2020,11,11,11/11/20,24,Ocean Conservancy ICC List,1,5,0,0,0
32.7618,-117.2503,2020,11,13,11/13/20,24,Ocean Conservancy ICC List,1,6,0,0,0
32.7618,-117.2504,2020,11,15,11/15/20,24,Ocean Conservancy ICC List,1,10,0,0,0
32.7618,-117.2505,2020,11,21,11/21/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7604,-117.2512,2020,11,23,11/23/20,24,Ocean Conservancy ICC List,1,10,0,0,0
32.7618,-117.2504,2020,11,24,11/24/20,24,Ocean Conservancy ICC List,1,6,0,0,0
32.7624,-117.2479,2020,11,26,11/26/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7644,-117.2528,2020,11,27,11/27/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7602,-117.2498,2020,12,1,12/1/20,24,Ocean Conservancy ICC List,1,6,0,0,0
32.7602,-117.249,2020,12,10,12/10/20,24,Ocean Conservancy ICC List,1,16,0,0,0
32.7691,-117.2519,2020,12,12,12/12/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7619,-117.2504,2020,12,13,12/13/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7617,-117.2503,2020,12,16,12/16/20,24,Ocean Conservancy ICC List,1,30,0,0,0
32.7685,-117.2504,2020,12,17,12/17/20,24,Ocean Conservancy ICC List,1,10,0,0,0
32.7646,-117.2506,2020,12,17,12/17/20,24,Ocean Conservancy ICC List,1,8,0,0,0
32.7703,-117.2527,2020,12,20,12/20/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7619,-117.2506,2020,12,21,12/21/20,24,Ocean Conservancy ICC List,1,7,0,0,0
32.7596,-117.2502,2020,12,23,12/23/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7604,-117.2513,2020,12,23,12/23/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7619,-117.2506,2020,12,23,12/23/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.762,-117.2507,2020,12,27,12/27/20,24,Ocean Conservancy ICC List,1,6,0,0,0
32.7595,-117.2531,2020,12,28,12/28/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7617,-117.2501,2020,12,28,12/28/20,24,Ocean Conservancy ICC List,1,8,0,0,0
32.7641,-117.2523,2020,2,16,2/16/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7698,-117.2535,2020,5,1,5/1/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7611,-117.2517,2020,6,15,6/15/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7722,-117.2533,2020,7,12,7/12/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.761,-117.2525,2020,9,3,9/3/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7699,-117.2528,2020,10,2,10/2/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7718,-117.2531,2020,10,16,10/16/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7614,-117.2487,2020,11,26,11/26/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7718,-117.2527,2020,12,6,12/6/20,24,Ocean Conservancy ICC List,1,10,0,0,0
32.7615,-117.2515,2019,12,23,12/23/19,24,Ocean Conservancy ICC List,2,2,0,0,2
32.7605,-117.251,2019,12,30,12/30/19,24,Ocean Conservancy ICC List,1,2,0,0,2
32.7595,-117.2535,2020,2,2,2/2/20,24,Ocean Conservancy ICC List,1,1,0,0,1
32.7602,-117.2514,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,1,6,0,0,6
32.7599,-117.2508,2020,2,9,2/9/20,24,Ocean Conservancy ICC List,1,1,0,0,1
32.7608,-117.2517,2020,2,18,2/18/20,24,Ocean Conservancy ICC List,1,4,0,0,4
32.7647,-117.2525,2020,2,23,2/23/20,24,Ocean Conservancy ICC List,1,2,0,0,2
32.7605,-117.2498,2020,5,7,5/7/20,24,Ocean Conservancy ICC List,1,10,0,0,10
32.769,-117.2527,2020,5,30,5/30/20,24,Ocean Conservancy ICC List,1,1,0,0,1
32.7608,-117.2518,2020,8,3,8/3/20,24,Ocean Conservancy ICC List,1,2,0,0,2
32.7603,-117.2513,2020,8,3,8/3/20,24,Ocean Conservancy ICC List,1,3,0,0,3
32.7683,-117.2526,2020,8,28,8/28/20,24,Ocean Conservancy ICC List,1,1,0,0,1
32.7684,-117.2528,2020,9,2,9/2/20,24,Ocean Conservancy ICC List,1,2,0,0,2
32.7827,-117.2505,2015,8,4,8/4/15,24,Ocean Conservancy ICC List,2,3,0,0,3
32.7602,-117.251,2019,12,28,12/28/19,24,Ocean Conservancy ICC List,1,2,0,0,2
32.7606,-117.2511,2019,12,30,12/30/19,24,Ocean Conservancy ICC List,1,1,0,0,1
32.7607,-117.2511,2019,12,30,12/30/19,24,Ocean Conservancy ICC List,1,1,0,0,1
32.7595,-117.2527,2020,2,2,2/2/20,24,Ocean Conservancy ICC List,1,10,0,0,10
32.7727,-117.2535,2020,5,17,5/17/20,24,Ocean Conservancy ICC List,1,1,0,0,1
32.7622,-117.2526,2020,7,4,7/4/20,24,Ocean Conservancy ICC List,1,1,0,0,1
32.7671,-117.2526,2020,7,22,7/22/20,24,Ocean Conservancy ICC List,1,1,0,0,1
32.7607,-117.2517,2020,8,17,8/17/20,24,Ocean Conservancy ICC List,1,2,0,0,2
32.7675,-117.2514,2020,11,2,11/2/20,24,Ocean Conservancy ICC List,1,1,0,0,1
32.7672,-117.2527,2020,12,11,12/11/20,24,Ocean Conservancy ICC List,1,1,0,0,1
32.7614,-117.2505,2019,12,29,12/29/19,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7604,-117.2514,2020,2,27,2/27/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7664,-117.2524,2020,4,30,4/30/20,24,Ocean Conservancy ICC List,1,2,0,1,0
32.7634,-117.2522,2020,5,3,5/3/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7606,-117.251,2020,5,3,5/3/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7613,-117.2505,2020,5,3,5/3/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7615,-117.2505,2020,5,4,5/4/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7721,-117.2505,2020,5,7,5/7/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7718,-117.2513,2020,5,7,5/7/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7681,-117.2532,2020,5,7,5/7/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.761,-117.2503,2020,5,10,5/10/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7614,-117.2506,2020,5,10,5/10/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7673,-117.249,2020,5,12,5/12/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7725,-117.2535,2020,5,14,5/14/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.764,-117.2513,2020,5,17,5/17/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7683,-117.2532,2020,5,18,5/18/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7603,-117.2497,2020,5,18,5/18/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7618,-117.2506,2020,5,18,5/18/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.761,-117.2502,2020,5,20,5/20/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7684,-117.2509,2020,5,20,5/20/20,24,Ocean Conservancy ICC List,2,5,0,0,0
32.7689,-117.2513,2020,5,20,5/20/20,24,Ocean Conservancy ICC List,1,14,0,0,0
32.7687,-117.252,2020,5,21,5/21/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7618,-117.2503,2020,5,21,5/21/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7694,-117.2533,2020,5,24,5/24/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7615,-117.2507,2020,5,25,5/25/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7719,-117.253,2020,5,26,5/26/20,24,Ocean Conservancy ICC List,1,6,0,0,0
32.76,-117.2517,2020,5,26,5/26/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7717,-117.2529,2020,5,27,5/27/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.769,-117.2529,2020,5,27,5/27/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7717,-117.2527,2020,5,28,5/28/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7707,-117.2531,2020,5,29,5/29/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7704,-117.2527,2020,5,30,5/30/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7603,-117.2496,2020,6,1,6/1/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7668,-117.2527,2020,6,3,6/3/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7606,-117.2498,2020,6,3,6/3/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7722,-117.2532,2020,6,4,6/4/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7618,-117.2507,2020,6,7,6/7/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.772,-117.2528,2020,6,8,6/8/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7711,-117.2528,2020,6,8,6/8/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7676,-117.2526,2020,6,9,6/9/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7596,-117.2517,2020,6,10,6/10/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7716,-117.2528,2020,6,12,6/12/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7697,-117.2532,2020,6,13,6/13/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7692,-117.2498,2020,6,13,6/13/20,24,Ocean Conservancy ICC List,1,7,0,0,0
32.7608,-117.2516,2020,6,15,6/15/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.76,-117.2514,2020,6,15,6/15/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7681,-117.2515,2020,6,16,6/16/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7603,-117.251,2020,6,19,6/19/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7607,-117.2516,2020,6,20,6/20/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7697,-117.253,2020,6,21,6/21/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.77,-117.2527,2020,6,21,6/21/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.772,-117.253,2020,6,22,6/22/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.764,-117.2523,2020,6,24,6/24/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7624,-117.2528,2020,6,24,6/24/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7702,-117.2529,2020,6,25,6/25/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7722,-117.25,2020,6,25,6/25/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7715,-117.2531,2020,6,26,6/26/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7684,-117.2523,2020,6,27,6/27/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7704,-117.2528,2020,6,27,6/27/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7652,-117.2526,2020,6,27,6/27/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7598,-117.2541,2020,6,27,6/27/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7532,-117.2476,2020,6,30,6/30/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7685,-117.2523,2020,7,2,7/2/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7621,-117.2508,2020,7,3,7/3/20,24,Ocean Conservancy ICC List,2,2,0,0,0
32.7618,-117.2505,2020,7,4,7/4/20,24,Ocean Conservancy ICC List,2,3,0,0,0
32.7667,-117.2526,2020,7,5,7/5/20,24,Ocean Conservancy ICC List,1,5,0,0,0
32.7605,-117.2519,2020,7,5,7/5/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7604,-117.2514,2020,7,8,7/8/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7674,-117.2527,2020,7,9,7/9/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7597,-117.2521,2020,7,9,7/9/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7649,-117.2532,2020,7,10,7/10/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7601,-117.2514,2020,7,10,7/10/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7662,-117.2532,2020,7,11,7/11/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.77,-117.253,2020,7,12,7/12/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7635,-117.2503,2020,7,12,7/12/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7605,-117.2519,2020,7,12,7/12/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.773,-117.2532,2020,7,13,7/13/20,24,Ocean Conservancy ICC List,1,6,0,0,0
32.7701,-117.2528,2020,7,13,7/13/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7668,-117.2526,2020,7,13,7/13/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7618,-117.2505,2020,7,15,7/15/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7665,-117.2528,2020,7,20,7/20/20,24,Ocean Conservancy ICC List,1,6,0,0,0
32.7617,-117.2506,2020,7,20,7/20/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7618,-117.2507,2020,7,20,7/20/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7717,-117.2529,2020,7,21,7/21/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7603,-117.2512,2020,7,24,7/24/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7599,-117.2516,2020,7,24,7/24/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7595,-117.2522,2020,8,3,8/3/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7674,-117.2529,2020,8,5,8/5/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7603,-117.2513,2020,8,6,8/6/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.761,-117.2519,2020,8,7,8/7/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7701,-117.2527,2020,8,13,8/13/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7607,-117.2519,2020,8,13,8/13/20,24,Ocean Conservancy ICC List,1,8,0,0,0
32.7612,-117.2523,2020,8,18,8/18/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.761,-117.2523,2020,8,20,8/20/20,24,Ocean Conservancy ICC List,1,12,0,0,0
32.7721,-117.2529,2020,8,22,8/22/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7604,-117.2524,2020,8,26,8/26/20,24,Ocean Conservancy ICC List,1,8,0,0,0
32.7618,-117.2505,2020,8,28,8/28/20,24,Ocean Conservancy ICC List,1,6,0,0,0
32.7621,-117.2505,2020,9,6,9/6/20,24,Ocean Conservancy ICC List,1,8,0,0,0
32.76,-117.2514,2020,9,7,9/7/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7618,-117.2504,2020,9,7,9/7/20,24,Ocean Conservancy ICC List,1,7,0,0,0
32.7634,-117.2438,2020,9,14,9/14/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7719,-117.2526,2020,9,14,9/14/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7677,-117.2526,2020,9,15,9/15/20,24,Ocean Conservancy ICC List,1,6,0,0,0
32.7616,-117.2504,2020,9,15,9/15/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7675,-117.2525,2020,9,18,9/18/20,24,Ocean Conservancy ICC List,1,5,0,0,0
32.7721,-117.253,2020,9,19,9/19/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7716,-117.2527,2020,9,22,9/22/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7606,-117.2517,2020,9,22,9/22/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.769,-117.2524,2020,9,24,9/24/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7603,-117.2513,2020,9,24,9/24/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7718,-117.2527,2020,9,25,9/25/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7685,-117.2523,2020,9,29,9/29/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7696,-117.2527,2020,10,1,10/1/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7658,-117.2525,2020,10,1,10/1/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7723,-117.2531,2020,10,2,10/2/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7698,-117.2528,2020,10,3,10/3/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7592,-117.2519,2020,10,7,10/7/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7671,-117.253,2020,10,11,10/11/20,24,Ocean Conservancy ICC List,1,6,0,0,0
32.7672,-117.2517,2020,10,11,10/11/20,24,Ocean Conservancy ICC List,1,5,0,0,0
32.7658,-117.2492,2020,10,11,10/11/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.768,-117.2524,2020,10,13,10/13/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7714,-117.2524,2020,10,18,10/18/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7612,-117.2515,2020,10,20,10/20/20,24,Ocean Conservancy ICC List,1,5,0,0,0
32.7679,-117.2526,2020,10,23,10/23/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7686,-117.2511,2020,10,28,10/28/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7618,-117.2504,2020,10,31,10/31/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7617,-117.2505,2020,11,2,11/2/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7644,-117.2508,2020,11,5,11/5/20,24,Ocean Conservancy ICC List,1,5,0,0,0
32.76,-117.251,2020,11,9,11/9/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7618,-117.2503,2020,11,14,11/14/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.761,-117.2503,2020,11,17,11/17/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7613,-117.2504,2020,11,24,11/24/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7671,-117.2502,2020,11,24,11/24/20,24,Ocean Conservancy ICC List,1,10,0,0,0
32.7677,-117.2526,2020,11,26,11/26/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.768,-117.2525,2020,11,26,11/26/20,24,Ocean Conservancy ICC List,1,5,0,0,0
32.7612,-117.2468,2020,11,26,11/26/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7721,-117.2529,2020,12,10,12/10/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7596,-117.2528,2020,12,10,12/10/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7668,-117.2526,2020,12,12,12/12/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7588,-117.2525,2020,12,13,12/13/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7725,-117.2531,2020,12,14,12/14/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7696,-117.2522,2020,12,14,12/14/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7612,-117.2504,2020,12,16,12/16/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7605,-117.248,2020,12,19,12/19/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7719,-117.2528,2020,12,20,12/20/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.76,-117.251,2020,12,23,12/23/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7696,-117.2526,2020,12,25,12/25/20,24,Ocean Conservancy ICC List,1,5,0,0,0
32.7687,-117.2521,2020,12,25,12/25/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7606,-117.2516,2020,12,26,12/26/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7689,-117.2516,2020,12,26,12/26/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.771,-117.2529,2020,12,31,12/31/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7733,-117.253,2020,12,31,12/31/20,24,Ocean Conservancy ICC List,2,34,0,0,0
32.7618,-117.2505,2019,12,30,12/30/19,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7687,-117.2505,2020,3,31,3/31/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7678,-117.2531,2020,5,7,5/7/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7692,-117.2518,2020,6,16,6/16/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7603,-117.251,2020,6,16,6/16/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7693,-117.2523,2020,6,25,6/25/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7598,-117.2528,2020,6,28,6/28/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.76,-117.2525,2020,8,13,8/13/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7616,-117.2485,2020,8,14,8/14/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7685,-117.2459,2020,10,11,10/11/20,24,Ocean Conservancy ICC List,1,7,0,0,0
32.7687,-117.2525,2020,10,15,10/15/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7694,-117.2524,2020,11,9,11/9/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7567,-117.2498,2020,11,9,11/9/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7603,-117.2514,2020,11,16,11/16/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.77,-117.2527,2020,12,10,12/10/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7616,-117.2521,2020,12,23,12/23/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7634,-117.2523,2020,12,23,12/23/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7636,-117.2524,2020,2,23,2/23/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7653,-117.2526,2020,5,26,5/26/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7637,-117.2522,2020,12,11,12/11/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.76,-117.251,2019,12,15,12/15/19,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7656,-117.2522,2019,12,28,12/28/19,24,Ocean Conservancy ICC List,2,2,0,0,0
32.7614,-117.2506,2019,12,29,12/29/19,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7606,-117.2498,2020,2,4,2/4/20,24,Ocean Conservancy ICC List,2,9,0,0,0
32.7693,-117.2508,2020,3,4,3/4/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7554,-117.2447,2020,3,23,3/23/20,24,Ocean Conservancy ICC List,1,24,0,0,0
32.7618,-117.2503,2020,4,28,4/28/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7614,-117.2516,2020,6,4,6/4/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7689,-117.251,2020,6,25,6/25/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7597,-117.2521,2020,7,5,7/5/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7707,-117.2528,2020,10,11,10/11/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7599,-117.2514,2020,12,23,12/23/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7595,-117.2517,2019,12,15,12/15/19,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7612,-117.2505,2019,12,29,12/29/19,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7603,-117.251,2020,1,29,1/29/20,24,Ocean Conservancy ICC List,3,12,0,0,0
32.7599,-117.2496,2020,3,6,3/6/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7612,-117.2527,2020,6,29,6/29/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7586,-117.2467,2020,7,12,7/12/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7709,-117.2527,2020,7,13,7/13/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7651,-117.2526,2020,12,10,12/10/20,24,Ocean Conservancy ICC List,1,1,0,0,0
